Companynumber,Latitude,Longitude,cluster
"12240489","51.51067","-0.08078","22"
"08987637","52.48906","-1.89319","10"
"10317962","52.9519","-1.18381","14"
"09889431","52.38305","-0.01273","15"
"09141425","51.4635","-0.30329","0"
"09141425","51.49466","-0.27604","0"
"12027814","51.36983","-0.36546","0"
"12027814","51.38061","-0.3751","0"
"04952566","51.47529","-3.24982","7"
"10591395","52.0617","0.19153","15"
"10591395","52.21402","0.12506","15"
"08536866","52.05731","0.23766","15"
"11388567","51.7789","-1.2658","18"
"11388567","51.51704","-0.09127","22"
"11154487","51.11288","-0.18745","0"
"11154487","51.51528","-0.08409","22"
"11154487","50.82214","-1.16364","0"
"11154487","50.84075","-1.08276","0"
"11154487","53.48035","-2.2409","6"
"08874662","51.50674","-0.0885","22"
"08874662","53.48169","-2.24089","6"
"02777575","53.79557","-1.55206","12"
"02777575","55.94379","-3.2078","3"
"02777575","51.51358","-0.093","22"
"02777575","52.95435","-1.14926","14"
"02777575","51.45142","-2.5869","8"
"02777575","55.86286","-4.25902","2"
"02777575","53.38039","-1.47414","13"
"02777575","52.48166","-1.89974","10"
"02777575","50.71851","-3.53054","0"
"02777575","51.47663","-3.18049","7"
"02777575","52.03275","-0.77038","17"
"02777575","51.61869","-3.94127","0"
"02777575","53.41092","-2.99473","5"
"02777575","53.96392","-1.08659","0"
"02777575","53.22954","-0.53924","0"
"02777575","54.97132","-1.59749","4"
"02777575","57.14866","-2.09743","0"
"02777575","53.47983","-2.24566","6"
"02777575","51.45733","-0.97602","19"
"09405147","50.72775","-3.4717","0"
"09405147","50.7315","-3.45636","0"
"09405147","51.5149","-0.12362","22"
"10561447","51.52222","-0.08418","22"
"03900676","51.51531","-0.08749","22"
"03624322","51.49198","-0.12591","0"
"10260255","52.2047","0.12286","15"
"11499412","51.56904","0.45884","0"
"11499412","52.23226","0.14456","15"
"10959095","51.57946","-1.30808","0"
"07597351","51.50144","-0.08014","22"
"07336550","50.88267","-2.83952","0"
"04394772","51.51048","-0.08654","22"
"04394772","51.51995","-0.08266","22"
"04394772","53.75978","-2.73041","0"
"04394772","51.54912","-2.55992","8"
SC624904,"55.86837","-4.27362","2"
SC624904,"53.7735","-2.72211","0"
"10331020","51.45808","-0.97271","19"
"10331020","51.45505","-0.96713","19"
"09227383","51.77141","0.12898","0"
"09227383","51.51695","-0.0838","22"
"09227383","51.51615","-0.6168","0"
"09227383","51.54496","-0.36221","0"
"09227383","51.13538","0.26072","0"
SC565267,"55.85934","-4.25057","2"
"07900393","51.5177","-0.07429","22"
"07900393","51.52038","-0.08771","22"
"07900393","52.95129","-1.14968","14"
"10430656","52.23424","0.15194","15"
"11976726","51.51348","-0.08767","22"
"11976726","53.20642","-4.18274","0"
"11976726","50.72392","-1.86367","0"
"11976726","53.99264","-1.5376","0"
"11976726","51.40856","0.01059","0"
"10798129","51.45808","-0.97271","19"
"10798129","51.45505","-0.96713","19"
SC365586,"55.77382","-4.03897","2"
SC365586,"55.8368","-4.07186","2"
SC365586,"55.06528","-1.58318","4"
SC365586,"52.41323","-1.93005","10"
SC365586,"55.9344","-3.40218","3"
"09787762","51.4632","-0.13191","0"
"09893012","51.45239","-2.54581","8"
"09893012","51.45128","-2.57388","8"
"09717205","51.49998","-0.13348","22"
"09717205","51.39347","-0.98143","19"
"06853474","53.42433","-2.3232","6"
"06853474","53.39801","-2.35893","6"
NI031751,"54.60478","-5.92019","1"
NI031751,"54.61302","-5.86226","1"
"00574102","53.39894","-2.2676","6"
"00574102","51.38335","-2.36255","8"
"02804354","51.5153","-0.08197","22"
"02804354","51.52616","-0.08178","22"
"02804354","52.55337","-0.3174","0"
"02804354","53.40361","-2.99358","5"
"08788914","51.51988","-0.07838","22"
"09168838","51.43758","-0.33293","0"
"09168838","51.50275","-0.11028","22"
"10436249","51.50834","-0.12299","22"
"07100256","50.98269","-1.55857","0"
"10473835","51.54234","-0.14776","0"
"10473835","51.5409","-0.14326","0"
"10673098","51.52771","-3.08317","7"
"11563374","52.22208","0.09751","15"
"02785760","52.60551","-1.23295","0"
"05590678","51.51918","-0.11425","22"
"05590678","51.43681","-0.88364","19"
"09018507","52.19685","0.12923","15"
"04829985","53.83619","-1.77343","0"
"03647007","51.50271","-0.01935","20"
"03017799","51.49325","-0.2878","0"
"03017799","55.55618","-2.83804","0"
"03017799","53.76071","-2.71957","0"
"07850119","51.47854","0.29405","0"
"07850119","51.48127","-2.71472","8"
"07850119","54.89494","-1.56404","4"
"07850119","50.24342","-5.12858","0"
"07850119","51.2921","1.06462","0"
"07850119","52.49531","-0.93922","0"
"07850119","52.4754","-2.02489","10"
"10098097","51.44962","-2.59386","8"
"08790960","51.88046","0.94216","0"
SC371716,"55.95338","-3.18812","3"
SC371716,"53.79486","-1.54662","12"
OC321845,"51.51454","-0.13048","22"
OC321845,"51.51484","-0.13171","22"
"11429051","51.58677","-0.55456","0"
"11622392","51.48944","-0.12339","0"
"09079342","52.08833","0.01885","15"
"05097143","53.0382","-1.20374","14"
"05097143","53.13982","-1.19831","14"
"05097143","51.51323","-0.08713","22"
"05097143","51.87877","-2.19647","9"
"08120509","53.64013","-3.00308","0"
"10471166","51.51769","-0.1322","22"
"11097258","51.51672","-0.13854","22"
"11097258","51.51596","-0.12086","22"
"04941671","51.5189","-0.15637","0"
"04941671","51.51855","-0.07258","22"
"08550019","53.08923","-1.27273","14"
"08550019","51.66133","-0.3967","0"
"08550019","51.51719","-0.0985","22"
"08550019","51.40711","0.11585","0"
"10854957","51.46525","-2.14448","0"
"10854957","51.37608","-2.14423","0"
"10847889","51.51092","-0.11771","22"
"12780803","52.19411","0.1363","15"
"12780803","52.23228","0.15117","15"
"12780803","54.60662","-5.9192","1"
"10878338","51.51773","-0.11434","22"
"10878338","51.52294","-0.07837","22"
"10534682","51.51642","-0.07749","22"
"11148681","51.51352","-0.13527","22"
"09796512","51.51696","-0.09534","22"
"07322381","51.51773","-0.11434","22"
"07322381","51.52294","-0.07837","22"
"10185006","51.51418","-0.09358","22"
"10185006","52.19415","0.13573","15"
"10185006","51.52538","-0.12824","0"
"10185006","51.45532","-2.59242","8"
"09901641","51.29484","-0.3276","0"
"00267550","50.99935","-1.51976","0"
"00267550","51.31873","-0.55749","0"
"00267550","53.47286","-2.29968","6"
"00267550","51.86611","-2.20443","9"
"10411015","51.51754","-0.10827","22"
"10411015","53.79742","-1.55144","12"
"07991280","51.23451","-0.57789","0"
"07991280","51.5003","-0.1073","22"
"07991280","53.81728","-1.66496","12"
"07991280","53.47559","-2.2414","6"
"07991280","54.59679","-5.93935","1"
"07991280","53.26363","-1.43755","13"
"07991280","53.42801","-2.74121","0"
"07991280","51.91645","0.9254","0"
"07991280","51.23647","-0.56826","0"
"07991280","51.50117","-0.09888","22"
"11493189","51.52124","-0.08749","22"
"11493189","52.91164","-1.18315","14"
"10873114","51.45568","-0.96805","19"
SC560225,"55.9532","-3.19493","3"
SC560225,"55.60335","-3.81552","0"
SC560225,"55.94812","-3.20984","3"
SC560225,"56.01284","-3.7388","0"
SC560225,"55.36413","-4.33434","0"
SC560225,"56.08261","-3.4016","3"
SC560225,"56.1758","-3.29903","3"
"05742795","51.51472","-0.08288","22"
"05742795","55.8631","-4.25507","2"
"05569666","51.10235","-1.78199","0"
"05569666","51.06728","-1.84424","0"
"05569666","51.44854","-2.58708","8"
"05569666","50.90994","-1.40866","0"
"10259732","52.47893","-1.90294","10"
"10259732","51.51472","-0.08288","22"
"10259732","55.8631","-4.25507","2"
"04676191","51.45808","-0.97271","19"
"11912176","51.5167","-0.15468","0"
"11262659","51.51754","-0.10827","22"
"11262659","53.79742","-1.55144","12"
"07479524","51.52208","-0.08631","22"
"09829727","52.23104","0.14547","15"
"10548804","51.51319","-0.13684","22"
"10548804","51.522","-0.14395","22"
"08615657","51.4784","-0.21228","0"
"04281871","52.37488","-1.28993","0"
"05668788","51.11987","-0.53284","0"
"05780057","52.25723","0.05517","15"
"11249274","51.50494","-0.01952","20"
"11249274","51.50732","-0.07371","22"
"07472717","51.6439","0.05249","0"
"07472717","51.51372","-0.13202","22"
"07472717","51.50525","-0.1","22"
FC036900,"51.51694","-0.07793","22"
"03442937","51.51524","-0.17549","0"
"09926428","53.47979","-2.24806","6"
"09926428","53.34412","-2.63709","0"
"05702796","53.48169","-2.24089","6"
"05702796","51.55178","-1.77316","0"
"11356649","51.52814","-0.4421","0"
"08774096","51.5229","-0.13737","22"
"08774096","52.13268","0.20544","15"
"11867333","51.5144","-0.12597","22"
"10333201","52.25009","0.68795","0"
"10333201","52.19498","0.13403","15"
"08021376","51.50423","-0.11591","22"
"08021376","51.4804","-0.11023","0"
"06754526","53.48458","-2.23137","6"
"06754526","53.47649","-2.23714","6"
"10775328","51.5101","-0.06795","0"
"10775328","51.52942","-0.07524","0"
"10451879","50.94928","0.25039","0"
"10451879","51.51126","-0.12695","22"
"10499131","51.52169","-0.08163","22"
"10499131","51.52527","-0.08274","22"
"11047186","51.5143","-0.13488","22"
"11047186","51.51827","-0.11019","22"
"11047186","51.5133","-0.13316","22"
NI650803,"54.58553","-5.93641","1"
NI650803,"54.58559","-5.94261","1"
"05092653","51.50749","-0.0672","0"
"05092653","52.40254","-1.51298","11"
"05092653","51.48749","-0.31296","0"
"01616977","51.29977","-0.3371","0"
"01616977","53.92667","-0.81507","0"
"01616977","51.41966","-0.9743","19"
"01616977","53.48036","-2.239","6"
"09496125","51.1367","0.26258","0"
"09496125","51.52106","-0.08006","22"
"09496125","55.8631","-4.25507","2"
"02106514","52.67187","-2.4269","0"
"11098701","51.52226","-0.11516","22"
"00987011","51.45536","-0.96566","19"
"00987011","50.87828","-1.24419","0"
"00987011","52.19483","0.13658","15"
"08344409","51.51462","-0.09133","22"
"08344409","51.51695","-0.0838","22"
"08344409","50.36777","-4.78269","0"
"04919518","51.0346","-0.48836","0"
"10956809","51.5273","-0.08889","22"
"10956809","51.53946","-0.1496","0"
"09462557","51.60382","0.29629","0"
"09462557","51.45164","-2.59388","8"
"09265254","51.51055","-0.08419","22"
"09265254","51.50273","-0.09256","22"
"09524156","51.49734","-0.20721","0"
"09524156","51.51503","-0.07837","22"
"03519663","51.51452","-0.09486","22"
"03519663","54.97127","-1.62144","4"
"05775749","53.77691","-3.02871","0"
"05775749","55.05232","-3.59296","0"
"05775749","51.45704","-2.58542","8"
"05775749","52.75931","-1.48146","0"
"05775749","51.331","0.7323","0"
"05775749","51.81205","-2.271","9"
"05775749","51.43348","-2.75674","8"
"05084262","51.51526","-0.08402","22"
"05084262","52.03655","-0.76724","17"
"05084262","52.04923","-0.71171","17"
"05084262","51.51497","-0.07949","22"
"10613451","52.28325","-1.58599","11"
"10613451","51.50584","-0.10492","22"
"04747149","51.54312","-0.10456","0"
"09235524","51.51138","-0.09024","22"
"09501265","53.83226","-1.64193","12"
"09501265","53.79863","-1.55088","12"
"07087156","51.35835","-0.14631","0"
"07087156","51.52089","-0.0722","22"
"12302240","51.76345","-0.43327","0"
"12302240","51.6096","-1.25266","18"
"03085018","51.52313","-0.08699","22"
"03085018","51.51348","-0.08767","22"
"03085018","52.03655","-0.76724","17"
"03085018","52.46801","-1.72081","11"
"03085018","55.86219","-4.28033","2"
"09707413","51.51688","-0.14181","22"
"09707413","51.49308","-0.16841","0"
"12744641","51.51988","-0.07839","22"
"11341216","51.51935","-0.08963","22"
"11341216","53.84859","-1.74834","0"
SC600268,"55.86232","-4.2585","2"
"02616393","53.18985","-2.88809","0"
"12954235","51.50758","-0.10774","22"
"09537047","51.51361","-0.08079","22"
"07125852","50.44753","-4.11082","0"
"07125852","50.44849","-4.11141","0"
"05866355","51.51594","-0.12089","22"
"05866355","51.51066","-0.08756","22"
"05866355","51.5114","-0.08353","22"
"06786351","52.21633","-0.02692","15"
"06786351","52.18626","-0.0088","15"
"10923911","51.51167","-0.14156","22"
"10923911","51.75256","-1.26569","18"
"09597755","51.50758","-0.10774","22"
"04129612","50.44753","-4.11082","0"
"07946687","51.51136","-0.0823","22"
"07946687","51.49873","-0.13302","0"
"07946687","53.47921","-2.24638","6"
"07919560","52.19498","0.13403","15"
"07919560","51.51754","-0.11983","22"
"07559069","51.58429","-0.35884","0"
"06909772","51.44793","-2.59657","8"
"06909772","51.45086","-2.58697","8"
"09049302","51.54442","0.36152","0"
"09049302","51.51528","-0.08409","22"
"08518373","51.6327","-0.09898","0"
"08998951","51.51361","-0.08079","22"
"06894120","51.4582","-0.96767","19"
"12500702","51.52024","-0.08563","22"
"09871211","51.51055","-0.08419","22"
"09871211","51.50273","-0.09256","22"
"06959816","53.22466","-4.26338","0"
"08116812","51.5066","-0.09614","22"
"08116812","53.38664","-1.37823","13"
"08116812","51.50165","-0.10583","22"
"06479575","51.51187","-0.09447","22"
"06479575","51.51323","-0.08713","22"
"11155938","51.50168","-0.1922","0"
"11155938","51.50271","-0.01935","20"
"09753873","51.71807","-1.97375","0"
"07464840","52.4826","-1.89642","10"
"07464840","51.89894","-1.14843","0"
"03165591","51.43285","-0.5033","0"
"03165591","57.1444","-2.11137","0"
"03165591","51.48878","-0.3136","0"
"03165591","55.85838","-4.2544","2"
"03165591","51.50738","-0.10683","22"
"03165591","51.80762","-0.34518","0"
"03165591","55.9523","-3.20576","3"
"11001894","51.65542","-3.81442","0"
"10910489","51.50316","-0.21638","0"
"01885075","51.87938","-1.23155","18"
"05959188","51.51113","-0.0872","22"
"05959188","51.51172","-0.08476","22"
"11065412","51.5273","-0.08889","22"
"11635293","51.52983","-0.12006","0"
"11635293","50.83713","-0.14573","16"
"07783919","51.49739","-0.08078","0"
"09857705","52.19842","0.12878","15"
"09857705","51.50705","-0.13731","22"
"10220472","51.74539","-0.97405","0"
"10220472","51.75251","-1.26847","18"
"08707641","52.22363","0.22658","15"
"08707641","52.19415","0.13573","15"
"05904359","51.50087","-2.47757","8"
"05904359","51.4527","-2.58971","8"
"11032394","51.50815","-0.13499","22"
"06486331","51.51704","-0.09127","22"
"08305253","54.90926","-1.48685","4"
"08305253","54.80482","-1.39011","4"
"12421328","51.03685","-0.25012","0"
"12421328","51.49423","-0.06147","0"
"08600897","52.62995","1.29586","0"
"08600897","51.24026","-0.61211","0"
"09821257","51.52118","-0.0785","22"
"09821257","51.72328","0.45316","0"
"09484417","52.23154","-0.56353","0"
"07858579","53.38486","-2.97947","5"
"07858579","53.39707","-2.98173","5"
"11349913","53.34412","-2.63709","0"
"08194208","51.90067","-2.08063","9"
"08194208","51.51875","-0.17298","0"
"07040707","51.49997","-0.13348","0"
"10912451","51.65977","-0.39749","0"
"10912451","51.6431","-0.43242","0"
"10267904","51.50387","-0.10038","22"
"10267904","51.45576","-0.31982","0"
"11572352","51.52697","-0.13944","22"
"11572352","51.50917","-0.13748","22"
"09741768","52.28113","-1.58812","11"
"08556605","51.52505","-0.11704","22"
"11566516","53.48036","-2.239","6"
"11566516","51.5191","-0.14021","22"
"11566516","53.48333","-2.24686","6"
"08372083","51.52697","-0.13944","22"
"09469665","51.5189","-0.15637","0"
"09469665","52.2139","0.1139","15"
"09469665","51.51827","-0.11019","22"
"08189469","51.51672","-0.10695","22"
"08189469","55.86529","-4.25736","2"
"08189469","51.52032","-0.10567","22"
"08189469","53.7968","-1.55428","12"
"08189469","55.94589","-3.20838","3"
"08189469","53.47288","-2.23899","6"
"08189469","52.47621","-1.89766","10"
"11978158","51.90244","-2.07985","9"
"11978158","51.82254","-1.89169","0"
"11978158","51.50354","-0.11046","22"
"08830217","51.8729","-1.48292","0"
"11544694","51.51138","-0.09273","22"
"11544694","51.51071","-0.12146","22"
"10379325","51.47662","-0.02189","20"
"10379325","51.50432","-0.07998","22"
"10379325","51.87217","0.17743","0"
"10045407","51.51545","-0.10668","22"
"10045407","51.50349","-0.11564","0"
"11806042","51.45568","-0.96805","19"
"11806042","51.51595","-0.09493","22"
"12136011","51.5149","-0.10254","22"
"09892623","51.42517","-0.98795","19"
"07046599","51.42517","-0.98795","19"
"10035510","51.52059","-0.12221","22"
"09325294","53.41627","-2.16982","6"
"09325294","51.52562","-0.08363","22"
"12221541","51.52532","-0.09643","22"
"12221541","51.49608","-0.11523","0"
"09866059","51.67334","-1.30233","18"
"09866059","53.54914","-1.5239","0"
"09697757","51.90244","-2.07985","9"
"09697757","51.50354","-0.11046","22"
"09697757","51.82254","-1.89169","0"
"11448815","51.51366","-0.116","22"
"06235381","51.51672","-0.10695","22"
"06235381","51.52422","-0.10535","22"
"12369900","50.87779","-0.30088","16"
"12369900","51.52286","-0.10809","22"
OC362294,"51.5158","-0.10069","22"
OC362294,"51.51404","-0.09265","22"
OC362294,"52.19415","0.13573","15"
OC362294,"51.51409","-0.09317","22"
"10924127","51.543","-0.12564","0"
"11105434","52.48129","-1.89608","10"
"11105434","50.82794","-0.14132","16"
"09847538","51.51723","-0.0876","22"
"08464312","51.51282","-0.08621","22"
"08464312","51.50758","-0.10774","22"
"04364671","53.38875","-1.37152","13"
"11364475","51.36257","-0.42719","0"
"11364475","51.50291","-0.10984","22"
"08778322","51.5025","-0.11938","0"
"08778322","51.50525","-0.1","22"
"10867030","51.67334","-1.30233","18"
"10867030","53.54914","-1.5239","0"
"09679187","51.51138","-0.09024","22"
"09679187","55.97081","-4.57947","2"
"09679187","53.39774","-0.76524","0"
"09679187","51.509","-0.08552","22"
"09679187","51.51911","-0.1817","0"
"09792228","52.47374","-1.90439","10"
"09792228","52.02017","-0.32517","0"
"08846996","51.55064","-0.16579","0"
"08846996","51.63724","-0.09504","0"
"05226540","51.87283","0.68746","0"
"05226540","51.51303","-0.13229","22"
"10876500","51.73189","-1.20471","18"
"10876500","51.81778","-1.30666","18"
"12327570","53.77691","-3.02871","0"
"12327570","51.81205","-2.271","9"
"12327570","52.75931","-1.48146","0"
"12327570","51.45704","-2.58542","8"
"12327570","51.331","0.7323","0"
"04754200","53.48016","-2.24114","6"
"04754200","51.51084","-0.14091","22"
"04754200","53.4805","-2.24152","6"
"04754200","53.48078","-2.24372","6"
"04754200","53.40779","-2.99245","5"
"04754200","51.5132","-0.10188","22"
"04754200","53.47986","-2.25078","6"
"04754200","51.54657","-2.44211","8"
"04754200","51.5584","-3.0447","7"
"04754200","51.50236","-0.07241","0"
"04754200","55.97074","-3.18043","3"
"03102360","50.8453","-1.0931","0"
"03102360","50.79474","-1.0943","0"
"03102360","51.40131","-0.84893","0"
"03102360","50.82224","-1.05998","0"
"03102360","51.50349","-0.11564","0"
"11665082","53.24675","-2.93282","5"
"09543077","51.49614","-0.22424","0"
"12204258","51.50753","-0.12615","22"
"12204258","51.50944","-0.13316","22"
"12912012","51.51345","-0.08548","22"
"12912012","53.47898","-2.25224","6"
"12912012","51.51477","-0.08339","22"
"09546202","51.51351","-0.11205","22"
"10423075","52.19415","0.13573","15"
"10899991","52.22823","0.15305","15"
"10109626","51.52697","-0.13944","22"
"10109626","51.49435","-0.14009","21"
"09570139","51.3989","-0.24952","0"
"09570139","51.52662","-0.08432","22"
"11566936","53.48624","-2.25147","6"
"11566936","53.48333","-2.24686","6"
"11706258","51.49423","-0.06147","0"
"11706258","51.52602","-0.20817","0"
"05697423","52.23633","0.14196","15"
"05697423","51.51696","-0.12056","22"
"09923011","51.51314","-0.10138","22"
"08834390","52.28857","-1.53259","11"
"08834390","51.52013","-0.10985","22"
"08834390","52.48166","-1.89974","10"
"08100986","51.46375","-3.16028","7"
"08100986","51.47524","-3.18594","7"
"11087893","51.44793","-2.59657","8"
"11087893","51.45086","-2.58697","8"
"05336031","53.96841","-1.14937","0"
"05336031","53.87505","-1.35343","0"
"08881891","54.5841","-1.1144","0"
"09066452","51.50738","-0.10683","22"
"10866473","51.6032","-0.1921","0"
"10866473","51.50758","-0.10774","22"
"11666126","51.4955","-0.17996","0"
"09688671","51.51448","-0.08046","22"
"12267698","53.79847","-1.54996","12"
"12267698","53.79589","-1.54864","12"
OC411984,"51.50766","-0.13938999999999999","22"
"07725512","51.51178","-0.12799","22"
"11564614","52.38559","-1.4884","11"
"06277352","51.51282","-0.08621","22"
"11604559","51.2851","-0.7585","0"
"07866563","51.50896","-0.13551","22"
"07866563","51.50349","-0.11564","0"
"10499190","51.63237","-0.75754","0"
"10499190","51.61094","-0.17828","0"
SC548124,"55.95537","-3.22351","3"
SC548124,"55.83541","-3.95623","2"
"09841252","53.47954","-2.23279","6"
"11980135","52.13199","0.17509","15"
"09714317","53.47893","-2.25481","6"
"09714317","53.4842","-2.22855","6"
"07249917","51.51935","-0.10693","22"
"09842937","52.2905","-1.53056","11"
"11951667","53.38416","-2.35191","6"
"11951667","51.28775","1.34435","0"
"07633047","51.58237","-1.75384","0"
"07633047","51.81778","-1.30666","18"
"10842931","51.51418","-0.09358","22"
"05640420","52.23319","0.14792","15"
"05640420","51.51789","-0.08341","22"
"12420613","52.03275","-0.77038","17"
"09109848","51.496","-0.14123","21"
"09109848","52.19786","0.1292","15"
"04554942","52.23424","0.15194","15"
"04554942","52.23228","0.15117","15"
"04554942","51.51747","-0.13792","22"
"04724479","52.23424","0.15194","15"
"04724479","52.23228","0.15117","15"
"04724479","51.51747","-0.13792","22"
"04287879","51.52106","-0.08006","22"
"03101850","51.49414","-0.23228","0"
"10334604","51.51723","-0.0876","22"
"05946805","51.26805","-1.07419","0"
"05946805","51.34806","0.25418","0"
"05946805","51.50087","-2.47757","8"
"05946805","50.74431","-1.9505","0"
"04308824","51.5152","-0.13669","22"
"04308824","51.36765","-0.3986","0"
"04308824","51.48242","-3.17886","7"
"04308824","51.65937","-0.39669","0"
"09822653","51.50738","-0.10683","22"
"12543205","51.13854","-2.9949","0"
"10191422","51.51051","-0.0835","22"
"10191422","51.49747","-0.13486","0"
"08698690","51.50094","-0.16293","0"
"11952362","51.49998","-0.13348","22"
"11952362","51.51827","-0.11019","22"
"11952362","53.47898","-2.25224","6"
"07209717","52.57312","1.25624","0"
"07209717","52.5766","1.24733","0"
"07209717","55.88668","-3.14679","3"
NI656243,"54.59743","-5.93114","1"
NI656243,"51.5147","-0.12949","22"
NI656243,"54.60037","-5.92645","1"
"02668566","51.88974","0.18555","0"
"10888253","51.86733","-2.33015","0"
"10888253","50.8778","-1.25191","0"
"08047734","54.97093","-1.58109","4"
"08047734","53.79801","-1.54678","12"
"08047734","51.52313","-0.08699","22"
"08047734","55.94379","-3.2078","3"
"08047734","54.97015","-1.5813","4"
"08628614","53.77685","-3.03406","0"
"08628614","51.51752","-0.12222","22"
"04184442","51.52038","-0.08771","22"
"10299928","51.50469","-0.01337","20"
"10299928","51.51477","-0.08339","22"
"10161841","51.52106","-0.08006","22"
"08991329","53.40966","-2.15903","6"
"08991329","53.39511","-2.14846","6"
"09901129","51.52062","-0.10069","22"
"09901129","51.51334","-0.0911","22"
"09901129","51.50369","-0.01491","20"
"10233218","53.36876","-2.58168","0"
"10233218","53.372","-2.58138","0"
